Date,Close,Volume
2003-05-15,41.366035,12833745
2003-05-16,41.567177,14092246
2003-05-19,41.636806,16571569
2003-05-20,42.100983,19077874
2003-05-21,42.054565,16666394
2003-05-22,42.487801,19418825
2003-05-23,41.814739,9865145
2003-05-26,43.23822,19573912
2003-05-27,43.392948,25104050
2003-05-28,44.561131,33110635
2003-05-29,45.427597,27985981
2003-05-30,46.201225,40669493
2003-06-02,45.574585,17022908
2003-06-03,45.203243,8548128
2003-06-04,46.518414,29646043
2003-06-05,48.351921,64947400
2003-06-06,48.506645,35973151
2003-06-09,47.593761,27901561
2003-06-10,46.967121,32577538
2003-06-11,47.61697,22685345
2003-06-12,47.655651,17169037
2003-06-13,48.421547,33316172
2003-06-16,47.539608,49900609
2003-06-17,49.682564,59173412
2003-06-18,49.202915,34091381
2003-06-19,50.270523,46467912
2003-06-20,51.902885,90762346
2003-06-23,50.324677,28682631
2003-06-24,49.566521,42152843
2003-06-25,50.262787,37641627
2003-06-26,50.309204,47821846
2003-06-27,50.247314,30027472
2003-06-30,50.270523,36307393
2003-07-01,50.409779,38285694
2003-07-02,50.827538,48979718
2003-07-03,51.175671,53222860
2003-07-04,51.516071,38381069
2003-07-07,50.866219,26463025
2003-07-08,50.479404,22827512
2003-07-09,50.541294,19818214
2003-07-10,51.694004,27534628
2003-07-11,51.167934,26753377
2003-07-14,52.568207,42304227
2003-07-15,52.243282,38822643
2003-07-16,53.187111,36054934
2003-07-17,52.421219,37260528
2003-07-18,52.490845,36141823
2003-07-21,51.941566,30304309
2003-07-22,51.686268,33959483
2003-07-23,51.028683,28798894
2003-07-24,52.885395,36397778
2003-07-25,54.092258,52212584
2003-07-28,53.411465,31280576
2003-07-29,53.790543,32792996
2003-07-30,53.937534,31842840
2003-07-31,55.376488,103787779
2003-08-01,54.935516,34460698
2003-08-04,54.912308,23857558
2003-08-05,53.836964,52342000
2003-08-06,54.246986,56214985
2003-08-07,55.012878,36232034
2003-08-08,56.212009,46368886
2003-08-11,55.902557,30164927
2003-08-12,55.206287,24883228
2003-08-13,55.8484,29288295
2003-08-14,55.484795,31041793
2003-08-15,55.484795,0
2003-08-18,55.894817,36030025
2003-08-19,57.109421,37982178
2003-08-20,57.078472,22658691
2003-08-21,57.418873,27322324
2003-08-22,59.058968,53897801
2003-08-25,58.579319,61104469
2003-08-26,60.443768,51740731
2003-08-27,60.931156,33922967
2003-08-28,60.915684,32601697
2003-08-29,61.998768,42584444
2003-09-01,63.468662,38974944
2003-09-02,64.768364,62422165
2003-09-03,63.120529,35729701
2003-09-04,63.329411,40932829
2003-09-05,64.961769,37547190
2003-09-08,67.398705,50694037
2003-09-09,67.507019,56996391
2003-09-10,67.251717,32840183
2003-09-11,66.3311,44582749
2003-09-12,64.853462,39294425
2003-09-15,62.594463,56250958
2003-09-16,63.46093,63219522
2003-09-17,62.958069,46565982
2003-09-18,61.170982,56391561
2003-09-19,62.517097,70936078
2003-09-22,62.362373,34457544
2003-09-23,63.832272,32753456
2003-09-24,66.377518,54876220
2003-09-25,64.706474,64715132
2003-09-26,65.959755,46898751
2003-09-29,67.197563,31826431
2003-09-30,68.667465,50377193
2003-10-01,67.414185,29704682
2003-10-02,67.414185,0
2003-10-03,69.402412,42890462
2003-10-06,70.787209,31550058
2003-10-07,69.905273,35001091
2003-10-08,70.439079,29757685
2003-10-09,70.423607,35146147
2003-10-10,72.860542,49532753
2003-10-13,74.431015,35943291
2003-10-14,72.450516,39237492
2003-10-15,74.059669,41345055
2003-10-16,75.591461,106551526
2003-10-17,75.746185,43460909
2003-10-20,74.547058,28952889
2003-10-21,72.44278,44549413
2003-10-22,72.551086,35667236
2003-10-23,70.988358,37999524
2003-10-24,72.821861,40679873
2003-10-27,71.019302,32201745
2003-10-28,71.839348,48000530
2003-10-29,73.092628,26095906
2003-10-30,73.812103,30383436
2003-10-31,75.266533,30497483
2003-11-03,77.069092,56678908
2003-11-04,76.047897,50946328
2003-11-05,75.599197,42054166
2003-11-06,76.256783,61979583
2003-11-07,74.601212,33704103
2003-11-10,74.724991,25487799
2003-11-11,74.369118,29541723
2003-11-12,74.895187,36642191
2003-11-13,73.93589,29647394
2003-11-14,71.932182,37813001
2003-11-17,73.487183,34155281
2003-11-18,72.102386,23974971
2003-11-19,71.421585,34274142
2003-11-20,69.750549,29173330
2003-11-21,71.088928,39000952
2003-11-24,70.53965,20291308
2003-11-25,72.264847,31964604
2003-11-26,72.264847,0
2003-11-27,73.680588,46836337
2003-11-28,75.359367,35025612
2003-12-01,76.163948,26651487
2003-12-02,77.301186,40568483
2003-12-03,77.038147,54420401
2003-12-04,78.70919,83108423
2003-12-05,76.287727,38090711
2003-12-08,74.253075,52472360
2003-12-09,75.289742,36597919
2003-12-10,76.99173,66436845
2003-12-11,76.295464,48031339
2003-12-12,76.016953,32095900
2003-12-15,77.208344,38534217
2003-12-16,78.105759,58527199
2003-12-17,77.788567,40236826
2003-12-18,78.438416,44207098
2003-12-19,80.565903,68975084
2003-12-22,81.625778,27759342
2003-12-23,80.828941,29748715
2003-12-24,81.679932,28080806
2003-12-25,81.679932,0
2003-12-26,82.035805,22227949
2003-12-29,83.126617,21411358
2003-12-30,87.0644,79606074
2003-12-31,88.634872,74140074
2004-01-01,88.294472,26312631
2004-01-02,90.545738,52452389
2004-01-05,89.748901,39429761
2004-01-06,88.565247,37455460
2004-01-07,89.764374,38421922
2004-01-08,91.303902,34509791
2004-01-09,89.53228,56624334
2004-01-12,88.387306,36120165
2004-01-13,90.886139,37954063
2004-01-14,92.371506,33026053
2004-01-15,89.447182,43458195
2004-01-16,89.911362,52075827
2004-01-19,90.476112,36014637
2004-01-20,88.882431,39107598
2004-01-21,85.555824,41828425
2004-01-22,82.817169,66044772
2004-01-23,86.31398,60083000
2004-01-26,86.31398,0
2004-01-27,89.841736,45707278
2004-01-28,89.075844,53995638
2004-01-29,88.425995,95596293
2004-01-30,86.731743,39872162
2004-02-02,86.731743,0
2004-02-03,85.671867,44683236
2004-02-04,88.410522,47641592
2004-02-05,87.358383,46665235
2004-02-06,89.029427,42322239
2004-02-09,91.08728,32256015
2004-02-10,91.791283,57189714
2004-02-11,90.870667,40135731
2004-02-12,90.932556,38268121
2004-02-13,92.123947,30195549
2004-02-16,91.744865,36790246
2004-02-17,92.642281,59599326
2004-02-18,93.586105,72940381
2004-02-19,90.104767,53980023
2004-02-20,90.893875,64874446
2004-02-23,87.474426,60695902
2004-02-24,87.536316,81137573
2004-02-25,85.903954,44999841
2004-02-26,83.90799,67753119
2004-02-27,85.826591,53397769
2004-03-01,87.776138,40298354
2004-03-02,87.776138,0
2004-03-03,89.872681,55043916
2004-03-04,88.758652,27467523
2004-03-05,90.692734,26737129
2004-03-08,92.178101,31395605
2004-03-09,90.406487,29521953
2004-03-10,88.766388,26311144
2004-03-11,87.551788,36059219
2004-03-12,87.048927,34968750
2004-03-15,84.333488,42811193
2004-03-16,83.838364,55014890
2004-03-17,83.614006,51775664
2004-03-18,80.318344,72288067
2004-03-19,80.960457,50647322
2004-03-22,78.554466,41592595
2004-03-23,79.181107,42912456
2004-03-24,79.266205,45797011
2004-03-25,79.536972,62120781
2004-03-26,81.339531,48778763
2004-03-29,81.819183,36903472
2004-03-30,81.563889,41131884
2004-03-31,83.250404,35476447
2004-04-01,86.004524,50050577
2004-04-02,87.544052,46044655
2004-04-05,88.983009,41857773
2004-04-06,89.029427,46162334
2004-04-07,88.812805,26871205
2004-04-08,88.650345,29982276
2004-04-09,88.650345,0
2004-04-12,86.917412,24759493
2004-04-13,88.704498,26207154
2004-04-14,88.704498,0
2004-04-15,87.474426,38465257
2004-04-16,87.598206,19580950
2004-04-19,85.501663,26335297
2004-04-20,85.46299,22703344
2004-04-21,87.938606,30643715
2004-04-22,88.000496,20926062
2004-04-23,87.776138,23192214
2004-04-26,0,0
2004-04-27,83.467018,43193553
2004-04-28,83.614006,42546481
2004-04-29,81.896545,106785818
2004-04-30,81.455582,48054496
2004-05-03,81.76503,53238642
2004-05-04,82.120903,30931023
2004-05-05,82.004852,27572734
2004-05-06,83.629478,38093122
2004-05-07,82.376198,28736158
2004-05-10,80.333817,41311162
2004-05-11,75.854492,47128440
2004-05-12,76.844742,40365970
2004-05-13,79.134689,84522980
2004-05-14,73.819839,79554570
2004-05-17,62.555779,60540789
2004-05-18,67.104729,87264534
2004-05-19,70.005844,74454223
2004-05-20,68.574631,60733872
2004-05-21,68.002136,43594649
2004-05-24,70.222458,43670117
2004-05-25,70.508705,51747052
2004-05-26,71.06572,44238224
2004-05-27,69.479774,36890791
2004-05-28,66.950005,57552761
2004-05-31,66.501297,62386999
2004-06-01,67.182091,40169468
2004-06-02,67.994408,27769527
2004-06-03,66.276947,46590025
2004-06-04,67.073784,39758290
2004-06-07,68.822189,42731465
2004-06-08,70.439079,46958734
2004-06-09,69.750549,33195682
2004-06-10,69.270897,22729416
2004-06-11,66.795273,30523257
2004-06-14,67.290398,46859643
2004-06-15,69.719604,43856996
2004-06-16,69.031067,29432052
2004-06-17,70.292084,38149467
2004-06-18,68.814453,31797082
2004-06-21,67.228508,37749095
2004-06-22,66.803017,34854419
2004-06-23,63.631126,71541160
2004-06-24,65.456894,76303788
2004-06-25,66.7798,53182918
2004-06-28,68.342537,35084426
2004-06-29,68.582359,44893944
2004-06-30,66.478088,57323679
2004-07-01,67.855148,31965728
2004-07-02,67.135674,36685280
2004-07-05,66.601868,46653072
2004-07-06,67.83194,38203058
2004-07-07,67.83194,47073828
2004-07-08,66.841698,70899026
2004-07-09,67.909302,29294829
2004-07-12,67.576645,18583782
2004-07-13,66.609604,15197341
2004-07-14,64.675529,44290917
2004-07-15,65.00045,48207450
2004-07-16,65.673515,53073292
2004-07-19,65.572937,39911528
2004-07-20,66.307892,65072383
2004-07-21,67.197563,33509469
2004-07-22,70.384926,67410927
2004-07-23,72.141068,56909250
2004-07-26,73.850792,52033888
2004-07-27,71.963127,100698139
2004-07-28,72.860542,53450972
2004-07-29,73.417557,33862984
2004-07-30,75.645615,45958942
2004-08-02,76.450188,45721089
2004-08-03,75.722977,53787987
2004-08-04,76.318672,43565869
2004-08-05,77.827248,41070667
2004-08-06,76.419243,35414305
2004-08-09,76.156204,38898894
2004-08-10,76.852478,30126867
2004-08-11,74.260811,46183313
2004-08-12,73.5336,40958126
2004-08-13,73.788895,47831896
2004-08-16,74.090614,32370327
2004-08-17,74.206657,35878338
2004-08-18,72.806389,28278394
2004-08-19,73.525864,30267845
2004-08-20,71.700096,33592441
2004-08-23,69.820175,52230810
2004-08-24,70.176041,47084182
2004-08-25,70.864571,40541965
2004-08-26,71.282333,42216549
2004-08-27,70.895515,30828151
2004-08-30,72.288055,22656364
2004-08-31,73.59549,34272565
2004-09-01,73.649643,21271266
2004-09-02,73.023003,24176140
2004-09-03,73.30925,25309445
2004-09-06,73.819839,18366837
2004-09-07,75.003494,40774944
2004-09-08,74.68631,26741453
2004-09-09,75.15049,33203315
2004-09-10,75.483147,18459097
2004-09-13,75.962799,28573535
2004-09-14,75.25106,23147322
2004-09-15,75.452202,21519982
2004-09-16,75.947327,22169750
2004-09-17,78.778816,53617654
2004-09-20,77.68026,29253672
2004-09-21,78.523521,32666586
2004-09-22,77.896873,37216244
2004-09-23,77.370811,31976567
2004-09-24,77.185135,37100743
2004-09-27,76.651329,22852698
2004-09-28,76.790588,31496777
2004-09-29,79.575653,52923621
2004-09-30,80.132668,39245784
2004-10-01,82.507713,43835086
2004-10-04,84.511421,36879054
2004-10-05,83.536644,24649951
2004-10-06,84.53463,47788154
2004-10-07,86.460968,44146837
2004-10-08,85.78791,26402454
2004-10-11,84.619728,16566424
2004-10-12,82.793961,25808495
2004-10-13,0,0
2004-10-14,84.000824,28691214
2004-10-15,84.526894,37568886
2004-10-18,85.207687,27107364
2004-10-19,86.623428,35597196
2004-10-20,84.813133,47230388
2004-10-21,83.428337,39671730
2004-10-22,83.428337,0
2004-10-25,83.056992,55106084
2004-10-26,85.370148,41331275
2004-10-27,83.644951,70270237
2004-10-28,83.335503,54483041
2004-10-29,81.873337,35575493
2004-11-01,81.981651,31630646
2004-11-02,84.078186,32774809
2004-11-03,84.124603,28713098
2004-11-04,83.134354,39587065
2004-11-05,83.60627,20482679
2004-11-08,83.915726,27200593
2004-11-09,83.552116,20838087
2004-11-10,84.225174,23535796
2004-11-11,84.465004,37005381
2004-11-12,84.410851,8169705
2004-11-15,84.410851,0
2004-11-16,84.302544,31668358
2004-11-17,84.132339,22762823
2004-11-18,84.441795,44743795
2004-11-19,81.594833,57093802
2004-11-22,82.399406,87538521
2004-11-23,81.741821,54067946
2004-11-24,79.707176,53155224
2004-11-25,77.881409,114248196
2004-11-26,77.881409,0
2004-11-29,78.879387,131462287
2004-11-30,80.001152,73002464
2004-12-01,81.618042,40096041
2004-12-02,83.861572,67371309
2004-12-03,84.124603,48138076
2004-12-06,82.151848,34733250
2004-12-07,80.001152,49067079
2004-12-08,78.569939,48004705
2004-12-09,79.250732,43576449
2004-12-10,77.239288,61335535
2004-12-13,77.726677,63503520
2004-12-14,78.260483,39417604
2004-12-15,76.604912,45062597
2004-12-16,75.986008,45699141
2004-12-17,74.353645,74349341
2004-12-20,74.369118,136329286
2004-12-21,75.042183,71162801
2004-12-22,76.597176,62398161
2004-12-23,78.337845,55992902
2004-12-24,80.983665,60812139
2004-12-27,79.98568,120445597
2004-12-28,81.625778,49613974
2004-12-29,82.236946,44792410
2004-12-30,80.937248,43606198
2004-12-31,82.577347,30907724
2005-01-03,84.147812,44391146
2005-01-04,82.198265,33984747
2005-01-05,81.997124,51895844
2005-01-06,81.416901,42447893
2005-01-07,83.900253,49904274
2005-01-10,82.646973,34479667
2005-01-11,81.347267,27302864
2005-01-12,80.179085,48233903
2005-01-13,80.473068,36850410
2005-01-14,79.513763,32457029
2005-01-17,79.150162,32591227
2005-01-18,79.041847,41206093
2005-01-19,79.482819,21031287
2005-01-20,79.142426,23675313
2005-01-24,78.399734,43338454
2005-01-25,77.610634,53055861
2005-01-27,78.3069,44646139
2005-01-28,80.805733,36676348
2005-01-31,82.360725,39622127
2005-02-01,84.00856,51812568
2005-02-02,82.554131,31670012
2005-02-03,83.699104,21304531
2005-02-04,83.111145,25704834
2005-02-07,82.059013,16694185
2005-02-08,82.592819,23284351
2005-02-09,83.111145,16695303
2005-02-10,83.938934,22942573
2005-02-11,84.69709,35951396
2005-02-14,84.101395,24847352
2005-02-15,83.428337,21839088
2005-02-16,82.786224,23201133
2005-02-17,82.910004,21753886
2005-02-18,82.654709,28009131
2005-02-21,82.701126,21666758
2005-02-22,83.482491,27514955
2005-02-23,84.836342,35992126
2005-02-24,84.635201,32128144
2005-02-25,83.575325,25746392
2005-02-28,86.066422,48994712
2005-03-01,84.720299,31503176
2005-03-02,85.045227,33582120
2005-03-03,86.430023,41941612
2005-03-04,88.511093,56297317
2005-03-07,90.808777,46864639
2005-03-08,91.458626,46811623
2005-03-09,90.955765,49226470
2005-03-10,91.907333,34883671
2005-03-11,90.971237,38197629
2005-03-14,89.586441,22840910
2005-03-15,88.325417,32349115
2005-03-16,88.859222,27634844
2005-03-17,87.033455,30036255
2005-03-18,88.480148,31039065
2005-03-21,86.60022,17654534
2005-03-22,84.279327,30815858
2005-03-23,85.524879,88157279
2005-03-24,86.646645,52155910
2005-03-28,87.590469,26094923
2005-03-29,84.967865,30840728
2005-03-30,84.039505,37415454
2005-03-31,84.488213,40750126
2005-04-01,87.358383,32495962
2005-04-04,87.428009,22290137
2005-04-05,86.035477,25177800
2005-04-06,88.441467,28396409
2005-04-07,87.489899,23600355
2005-04-08,86.159256,21715761
2005-04-11,84.689354,12056844
2005-04-12,84.898232,21533167
2005-04-13,84.410851,13377920
2005-04-15,81.966171,25289274
2005-04-18,80.233238,28803134
2005-04-19,79.529236,23386008
2005-04-20,82.012596,28056370
2005-04-21,84.000824,39343473
2005-04-22,84.712563,35985547
2005-04-25,84.588783,22381970
2005-04-26,84.658409,25023766
2005-04-27,83.397392,86578741
2005-04-28,84.147812,48547845
2005-04-29,81.70314,24317267
2005-05-02,82.600555,19855668
2005-05-03,83.699104,22325360
2005-05-04,83.761002,13559621
2005-05-05,83.730057,11226622
2005-05-06,84.960129,29961581
2005-05-09,85.62545,20455217
2005-05-10,84.209702,14688668
2005-05-11,83.938934,20221126
2005-05-12,83.405128,23845077
2005-05-13,82.971893,11467590
2005-05-16,83.590797,15594539
2005-05-17,81.37822,23303165
2005-05-18,81.942963,28891497
2005-05-19,81.122917,19577835
2005-05-20,80.527222,27373731
2005-05-23,82.182793,13257869
2005-05-24,82.159584,23685777
2005-05-25,82.105431,26053735
2005-05-26,82.06675,50214907
2005-05-27,82.198265,27100183
2005-05-30,81.509735,14748929
2005-05-31,82.778488,35038215
2005-06-01,83.706841,28477637
2005-06-02,81.981651,24747181
2005-06-03,85.586769,60690518
2005-06-06,85.455254,40455948
2005-06-07,84.766716,27213358
2005-06-08,86.406815,33456627
2005-06-09,86.499649,26166366
2005-06-10,87.660095,40784277
2005-06-13,88.132011,21074835
2005-06-14,88.820541,21399776
2005-06-15,88.959801,22424522
2005-06-16,91.32711,53175537
2005-06-17,92.874367,58352284
2005-06-20,97.554832,155761813
2005-06-21,99.976295,106483781
2005-06-22,101.276001,82964271
2005-06-23,100.664833,41436280
2005-06-24,101.291473,41665679
2005-06-27,100.363113,80411102
2005-06-28,97.407845,64705024
2005-06-29,99.310974,57079157
2005-06-30,99.419281,46505126
2005-07-01,99.040207,22709581
2005-07-04,99.705528,24656130
2005-07-05,98.723015,30380017
2005-07-06,99.829308,21699041
2005-07-07,94.994118,56459908
2005-07-08,95.976624,35812674
2005-07-11,98.080902,26652476
2005-07-12,98.761696,33174399
2005-07-13,97.624458,17703821
2005-07-14,99.256821,54455625
2005-07-15,103.148186,45882058
2005-07-18,102.397758,50665722
2005-07-19,102.83873,34178968
2005-07-20,105.074524,37653067
2005-07-21,104.943008,32136785
2005-07-22,106.691414,24731579
2005-07-25,106.381958,35579882
2005-07-26,106.938972,28485457
2005-07-27,108.130363,48872011
2005-07-28,218.310669,0
2005-07-29,108.826637,49208606
2005-08-01,109.507431,28799722
2005-08-02,114.721703,58765666
2005-08-03,110.551826,168920249
2005-08-04,112.826302,93495588
2005-08-05,112.292496,51960455
2005-08-08,110.056709,71837787
2005-08-09,109.491959,57542097
2005-08-10,111.317726,47196981
2005-08-11,111.031479,42720801
2005-08-12,108.958153,41750668
2005-08-16,108.277359,33632118
2005-08-17,110.62146,45230293
2005-08-18,109.600266,56062134
2005-08-19,109.197975,41882469
2005-08-22,108.199989,32761786
2005-08-23,106.01062,42726579
2005-08-24,107.511459,44698819
2005-08-25,107.743553,46545785
2005-08-26,108.114891,23425401
2005-08-29,108.362457,29523323
2005-08-30,109.484222,29074452
2005-08-31,111.30999,43380864
2005-09-01,112.439491,34503658
2005-09-02,113.027451,32111961
2005-09-05,113.004242,24101615
2005-09-06,112.779884,20038727
2005-09-08,114.288467,34315758
2005-09-09,114.752647,26463795
2005-09-12,116.431427,24367013
2005-09-13,116.400482,35266302
2005-09-14,114.644341,27405542
2005-09-15,117.715652,35127870
2005-09-16,118.218513,25226376
2005-09-19,118.241722,24885315
2005-09-20,120.369202,62470961
2005-09-21,121.034531,74024761
2005-09-22,116.733139,54364141
2005-09-23,115.696472,68295464
2005-09-26,120.725075,41736042
2005-09-27,121.924202,46036621
2005-09-28,123.85054,45100890
2005-09-29,125.06514,46138718
2005-09-30,122.782928,55821600
2005-10-03,122.891243,31076486
2005-10-04,124.809845,28008705
2005-10-05,124.098106,24885509
2005-10-06,122.365173,38598434
2005-10-07,121.986092,51598215
2005-10-10,121.142838,24010066
2005-10-11,122.047981,24509244
2005-10-13,119.951447,39044771
2005-10-14,118.187569,47206288
2005-10-17,119.293854,40230020
2005-10-18,117.042595,40595336
2005-10-19,115.626846,56565921
2005-10-20,115.758362,49160450
2005-10-21,119.324806,61421461
2005-10-24,117.143166,31540978
2005-10-25,118.767792,32434014
2005-10-26,118.141151,27282506
2005-10-27,116.091026,68642949
2005-10-28,114.744911,39756422
2005-10-31,117.978683,30742024
2005-11-02,120.330521,33294605
2005-11-04,120.330521,0
2005-11-07,121.924202,33007265
2005-11-08,122.303284,28093370
2005-11-09,122.411591,27480281
2005-11-10,121.568329,20799884
2005-11-11,123.069176,32500945
2005-11-14,123.541092,20757616
2005-11-16,126.480888,37319988
2005-11-17,128.314392,38598376
2005-11-18,127.827003,24017492
2005-11-21,128.275711,33270382
2005-11-22,126.767128,44307172
2005-11-23,128.732147,37226429
2005-11-24,130.60434,37863393
2005-11-25,130.37999,30368248
2005-11-28,131.192291,24269162
2005-11-29,131.230988,52244208
2005-11-30,128.840454,41023499
2005-12-01,129.90033,39286560
2005-12-02,129.877121,26170373
2005-12-05,130.008636,24829972
2005-12-06,129.467102,32538599
2005-12-07,130.503769,34115203
2005-12-08,130.921524,30601809
2005-12-09,133.582809,41865981
2005-12-12,133.559601,17248177
2005-12-13,134.859314,25916059
2005-12-14,133.366196,25547841
2005-12-15,130.782272,34078196
2005-12-16,131.416656,31197403
2005-12-19,132.62352,15787900
2005-12-20,132.221222,23418304
2005-12-21,133.087692,24295376
2005-12-22,132.437851,37025416
2005-12-23,130.418671,37540966
2005-12-26,128.840454,34403377
2005-12-27,134.132095,38084339
2005-12-28,134.998566,70042777
2005-12-29,137.876465,58712139
2005-12-30,137.597961,31977950
2006-01-02,138.920868,23666465
2006-01-03,142.348053,31699387
2006-01-04,143.872101,27926553
2006-01-05,142.611084,34309779
2006-01-06,142.45636,41098419
2006-01-09,140.824005,40327444
2006-01-10,138.340652,62046055
2006-01-12,137.218887,127177465
2006-01-13,136.955841,65481486
2006-01-16,135.068192,99382583
2006-01-17,143.663223,291801549
2006-01-18,171.796539,246313865
2006-01-19,174.471191,41073520
2006-01-20,174.396896,15585673
2006-01-23,173.938736,16858028
2006-01-24,171.734634,45680556
2006-01-25,170.483978,54017608
2006-01-27,173.022415,25355568
2006-01-30,176.093307,29303079
2006-01-31,176.799118,25071618
2006-02-01,174.545486,19939782
2006-02-02,175.498947,20280130
2006-02-03,172.514725,13847225
2006-02-06,178.396484,38464590
2006-02-07,178.446014,27464883
2006-02-08,177.443024,27258476
2006-02-10,178.210739,20860964
2006-02-13,177.517319,12803585
2006-02-14,176.873413,26679754
2006-02-15,173.802521,30927072
2006-02-16,172.626175,16389642
2006-02-17,171.660324,18703933
2006-02-20,173.864441,13026761
2006-02-21,172.79953,13568968
2006-02-22,174.334976,11855252
2006-02-23,173.443436,25081680
2006-02-24,174.062561,9696300
2006-02-27,173.381516,21800450
2006-02-28,175.548477,31175905
2006-03-01,175.399887,18265710
2006-03-02,176.613388,15432761
2006-03-03,177.257278,16900394
2006-03-06,181.331161,24754561
2006-03-07,181.405457,21785239
2006-03-08,178.285034,28379636
2006-03-09,179.981461,18649704
2006-03-10,181.145416,13952837
2006-03-13,182.111267,16014378
2006-03-14,183.881989,15092470
2006-03-16,190.320953,35621723
2006-03-17,191.943069,25804031
2006-03-20,192.686035,10023633
2006-03-21,193.280396,17648773
2006-03-22,191.311554,20632442
2006-03-23,192.512665,15620459
2006-03-24,193.713791,11410888
2006-03-27,196.722763,12325213
2006-03-28,195.855988,7398681
2006-03-29,196.574173,7461249
2006-03-30,197.057098,13159967
2006-03-31,196.970413,33724969
2006-04-03,205.254395,20318534
2006-04-04,207.223236,15868420
2006-04-05,208.151932,18429064
2006-04-07,206.405975,17125282
2006-04-10,207.099411,18589559
2006-04-12,205.242004,37872704
2006-04-13,209.637848,35349455
2006-04-17,210.863724,12047958
2006-04-18,220.732681,33155986
2006-04-19,228.286072,43043267
2006-04-20,245.807495,60215095
2006-04-21,241.448807,34931914
2006-04-24,242.006027,26959937
2006-04-25,236.532898,14232474
2006-04-26,242.365128,19363333
2006-04-27,247.144821,39786842
2006-04-28,249.856613,25274160
2006-05-02,255.366882,12298066
2006-05-03,256.456543,10794920
2006-05-04,267.514221,57285260
2006-05-05,272.232025,24124928
2006-05-08,286.038635,31345623
2006-05-09,285.815765,29251576
2006-05-10,289.703888,41198109
2006-05-11,274.956177,48934086
2006-05-12,264.208069,34557708
2006-05-15,253.014175,39267941
2006-05-16,258.474915,50576404
2006-05-17,269.000153,23605127
2006-05-18,248.841232,38559582
2006-05-19,242.228912,56521758
2006-05-22,230.168228,52135483
2006-05-23,239.50473,33909841
2006-05-24,232.43425,46262371
2006-05-25,235.269882,36737743
2006-05-26,237.374924,26776987
2006-05-29,236.743408,15047398
2006-05-30,236.495758,14319213
2006-05-31,236.297638,36770999
2006-06-01,229.165237,36082034
2006-06-02,237.275864,23009539
2006-06-05,229.165237,23614778
2006-06-06,224.496994,33978857
2006-06-07,221.153687,46521508
2006-06-08,204.486664,48232034
2006-06-09,228.521347,45617827
2006-06-12,223.147293,28425499
2006-06-13,212.64682,29250825
2006-06-14,212.59729,34659185
2006-06-15,221.735672,24227887
2006-06-16,228.236542,28088353
2006-06-19,231.233139,16164468
2006-06-20,229.078568,18291363
2006-06-21,238.774155,26234049
2006-06-22,241.485947,19594165
2006-06-23,250.599564,24352731
2006-06-26,242.996628,28455856
2006-06-27,244.123459,50504521
2006-06-28,247.887772,25857917
2006-06-29,249.720398,24334932
2006-06-30,262.474518,24031430
2006-07-03,265.26059,17693558
2006-07-04,266.15213,14612588
2006-07-05,270.968994,17673570
2006-07-06,268.269562,17239684
2006-07-07,255.478317,26688238
2006-07-10,258.375854,18069645
2006-07-11,259.837006,14009137
2006-07-12,271.934814,29656227
2006-07-13,266.337891,13463796
2006-07-14,264.765289,13112272
2006-07-17,255.428787,11875773
2006-07-18,248.742172,25738201
2006-07-19,243.454788,27201869
2006-07-20,246.513306,29085924
2006-07-21,239.61618,26866318
2006-07-24,240.594406,21492922
2006-07-25,244.631134,12727781
2006-07-26,247.627731,11907483
2006-07-27,247.677261,18909358
2006-07-28,242.464188,14572871
2006-07-31,242.402267,13405154
2006-08-01,243.095688,14049993
2006-08-02,245.398865,8320323
2006-08-03,244.680664,16045285
2006-08-04,239.678085,20167771
2006-08-07,236.495758,9823215
2006-08-08,241.993637,8921840
2006-08-09,244.680664,13602168
2006-08-10,242.439423,10909920
2006-08-11,250.376678,22310515
2006-08-14,254.896332,10674695
2006-08-16,259.168335,16626098
2006-08-17,264.022339,21618586
2006-08-18,261.496277,8712587
2006-08-21,264.393799,9550999
2006-08-22,263.700378,12497572
2006-08-23,262.982178,9627591
2006-08-24,274.114166,22833615
2006-08-25,275.055237,19368090
2006-08-28,277.890869,8374129
2006-08-29,277.085999,15947676
2006-08-30,279.55014,13277895
2006-08-31,276.714508,20747135
2006-09-01,277.989929,8664338
2006-09-04,280.243561,10025071
2006-09-05,278.84433,6010954
2006-09-06,281.704712,14455052
2006-09-07,278.78241,11330513
2006-09-08,280.045441,18152774
2006-09-11,269.371613,19231782
2006-09-12,274.114166,23417243
2006-09-13,276.417328,16171009
2006-09-14,278.94339,12789848
2006-09-15,282.472443,12147299
2006-09-18,280.701721,11134932
2006-09-19,276.838348,12358352
2006-09-20,279.38916,12629494
2006-09-21,282.051422,14950085
2006-09-22,286.286285,21442904
2006-09-25,288.044617,17401802
2006-09-26,292.00708,15290723
2006-09-27,290.756409,9775427
2006-09-28,289.258118,15470011
2006-09-29,290.186829,8181076
2006-10-03,287.722687,4197502
2006-10-04,284.565094,20542178
2006-10-05,286.013885,16472104
2006-10-06,287.982697,10912383
2006-10-09,285.654785,6678167
2006-10-10,285.023254,5317632
2006-10-11,283.141113,10934091
2006-10-12,289.443848,15708413
2006-10-13,294.879822,21868626
2006-10-16,300.501556,17557609
2006-10-17,300.947327,10238022
2006-10-18,299.288055,9958041
2006-10-19,296.464813,14876304
